mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
1931-156647-0015_5784-61949-0031,1931,F,5784,M
47-122796-0051_6674-71396-0039,47,F,6674,M
2544-27475-0037_4894-7788-0088,2544,F,4894,M
1403-135907-0022_6111-59791-0037,1403,M,6111,F
3598-173222-0034_1714-142291-0018,3598,F,1714,F
2270-3545-0014_2062-109873-0015,2270,F,2062,F
7392-94500-0049_2740-288813-0016,7392,F,2740,M
6484-69649-0033_6196-41030-0041,6484,F,6196,M
3100-142810-0106_7672-108627-0004,3100,M,7672,M
5459-41260-0006_8675-292352-0022,5459,M,8675,M
3090-131878-0025_7250-86746-0065,3090,F,7250,F
6849-69603-0004_5487-41940-0072,6849,M,5487,F
2943-171000-0037_4122-157669-0000,2943,F,4122,M
1695-142312-0106_7223-92822-0030,1695,F,7223,F
7299-88365-0097_766-127193-0011,7299,F,766,M
4017-231846-0037_5665-38052-0040,4017,M,5665,F
5781-52134-0019_7843-110055-0084,5781,M,7843,F
4442-2868-0077_1636-141789-0018,4442,M,1636,F
969-134373-0015_3135-166688-0028,969,M,3135,M
3793-10683-0018_1870-164330-0033,3793,M,1870,M
6724-73990-0056_8262-279161-0025,6724,F,8262,M
2063-148526-0005_5198-204975-0087,2063,M,5198,M
1166-136562-0033_2090-149737-0034,1166,F,2090,F
8295-281339-0014_1878-122453-0016,8295,F,1878,M
2568-156115-0015_4836-26485-0070,2568,F,4836,M
3955-181687-0002_6568-79375-0031,3955,M,6568,F
6676-71414-0028_3744-178590-0002,6676,F,3744,M
3400-153975-0037_921-127933-0046,3400,F,921,M
8466-285142-0043_3319-171003-0032,8466,M,3319,F
9000-282380-0016_2284-135909-0076,9000,M,2284,M
679-155529-0012_8071-114972-0041,679,M,8071,F
5198-204975-0019_45-121050-0036,5198,M,45,F
1646-121409-0008_3285-121400-0001,1646,M,3285,M
5355-35477-0008_4757-1811-0009,5355,F,4757,F
4015-4878-0017_6276-62021-0062,4015,M,6276,M
937-121903-0010_622-128448-0041,937,F,622,M
2276-149909-0039_5355-35477-0034,2276,F,5355,F
1545-161007-0033_5796-49593-0040,1545,F,5796,F
245-122648-0048_2021-246946-0003,245,M,2021,M
3992-714-0118_85-121551-0079,3992,F,85,M
4513-16024-0042_4915-245690-0028,4513,F,4915,M
7346-91900-0047_4396-14564-0110,7346,M,4396,F
7886-110519-0013_712-123615-0023,7886,F,712,M
5781-52137-0042_2754-161889-0036,5781,M,2754,F
2909-34661-0018_7223-90845-0032,2909,F,7223,F
6687-119383-0041_6752-74795-0033,6687,M,6752,M
404-132015-0028_1618-32399-0027,404,F,1618,M
6713-56749-0005_1721-142317-0076,6713,M,1721,F
2919-7269-0002_8424-284526-0021,2919,F,8424,F
544-121090-0107_3272-167426-0070,544,M,3272,M
2143-145731-0040_8307-120458-0021,2143,F,8307,M
1931-156647-0063_1545-160887-0007,1931,F,1545,F
4936-28619-0012_51-121055-0083,4936,F,51,M
4703-59231-0031_2946-163375-0107,4703,F,2946,M
4958-11613-0023_6358-73329-0127,4958,M,6358,F
557-129796-0090_2895-8662-0004,557,M,2895,F
1633-180292-0008_7062-80029-0021,1633,F,7062,F
6849-69603-0108_3912-3831-0003,6849,M,3912,M
6084-2159-0094_6625-70995-0026,6084,M,6625,M
976-131541-0041_8246-107993-0059,976,F,8246,M
982-133226-0014_3135-166688-0016,982,M,3135,M
8334-119398-0060_5840-54188-0066,8334,M,5840,M
7073-83692-0019_8307-120457-0005,7073,F,8307,M
2297-8377-0002_149-125750-0002,2297,F,149,M
2526-156061-0004_1430-1061-0041,2526,M,1430,M
3681-26514-0023_7746-104993-0030,3681,F,7746,M
5565-40589-0046_2405-148581-0034,5565,M,2405,M
7762-280917-0060_927-132462-0058,7762,F,927,M
684-139205-0016_7307-92008-0003,684,F,7307,M
720-173578-0041_789-153211-0001,720,M,789,F
453-129308-0013_4511-45512-0006,453,M,4511,F
6153-62535-0046_6377-34634-0016,6153,F,6377,M
5910-53143-0009_3381-9921-0003,5910,M,3381,M
1065-134611-0003_7699-105389-0100,1065,M,7699,F
2624-173598-0022_1331-155891-0023,2624,M,1331,M
2568-156117-0021_8587-295533-0015,2568,F,8587,M
6950-86822-0013_3290-179163-0046,6950,F,3290,F
3409-167622-0020_3143-160993-0042,3409,F,3143,F
6943-85172-0020_5796-49594-0001,6943,F,5796,F
6035-58142-0006_4415-16759-0051,6035,M,4415,F
789-153211-0007_684-141263-0026,789,F,684,F
4196-23924-0029_1633-150458-0017,4196,M,1633,F
2288-139962-0028_8476-269293-0040,2288,F,8476,F
7170-281512-0018_6003-58761-0002,7170,M,6003,M
774-127930-0039_1844-144486-0065,774,F,1844,M
263-121311-0006_218-131206-0010,263,M,218,M
681-152975-0005_2067-143535-0016,681,F,2067,M
1593-91064-0021_7238-91112-0068,1593,F,7238,M
5000-30597-0016_6506-73020-0013,5000,F,6506,M
8245-274393-0055_294-129973-0031,8245,M,294,F
107-22887-0000_5244-73127-0037,107,M,5244,F
7177-258965-0004_6346-60781-0014,7177,F,6346,M
8307-120458-0030_5285-80687-0011,8307,M,5285,F
57-121742-0028_5036-18450-0053,57,F,5036,F
1715-142315-0098_1092-134562-0002,1715,F,1092,F
1920-1793-0068_7189-77777-0011,1920,F,7189,M
6227-60173-0097_2834-132496-0050,6227,F,2834,F
8259-276913-0014_1184-135532-0006,8259,F,1184,M
6351-65787-0029_4009-43910-0033,6351,F,4009,F
47-122796-0136_7092-56730-0106,47,F,7092,F
5077-38105-0044_1815-143388-0022,5077,F,1815,M
7242-275168-0002_811-130143-0015,7242,F,811,F
3798-16984-0041_5412-39899-0005,3798,F,5412,F
6224-34608-0035_151-125753-0068,6224,M,151,F
1559-139353-0068_4415-16759-0061,1559,M,4415,F
1717-142305-0063_8005-113328-0016,1717,F,8005,F
1110-134828-0013_6242-26941-0023,1110,M,6242,F
1097-136955-0035_4667-92220-0047,1097,M,4667,F
317-127219-0000_392-131210-0000,317,M,392,F
1968-145732-0071_2676-143903-0062,1968,F,2676,F
1094-129661-0016_4327-9959-0034,1094,M,4327,F
1699-141160-0018_7756-114724-0023,1699,M,7756,F
3045-155991-0074_263-121311-0019,3045,M,263,M
3867-173236-0040_1765-143010-0046,3867,F,1765,F
6652-70974-0014_844-133697-0021,6652,M,844,F
1132-145024-0084_6713-56749-0026,1132,M,6713,M
133-142924-0028_8322-276748-0020,133,M,8322,M
4660-25046-0003_4005-7262-0010,4660,F,4005,F
2361-137615-0077_5979-42002-0027,2361,F,5979,M
107-22885-0026_6178-86034-0030,107,M,6178,F
5831-98689-0002_845-130982-0007,5831,F,845,M
3261-154309-0076_5468-43611-0002,3261,M,5468,F
3926-174988-0043_366-127793-0033,3926,F,366,F
4034-14942-0009_6951-79737-0046,4034,F,6951,F
2013-147610-0039_3618-175932-0005,2013,M,3618,M
1870-164323-0016_7679-113325-0031,1870,M,7679,F
3054-128245-0006_3779-691-0013,3054,M,3779,F
613-132862-0010_245-122648-0044,613,M,245,M
5321-53046-0011_5043-28402-0003,5321,M,5043,M
1485-121385-0035_5980-22680-0023,1485,M,5980,F
3595-176633-0008_5038-31917-0025,3595,M,5038,M
2587-160609-0003_6138-93186-0024,2587,F,6138,F
5506-69895-0027_1569-141082-0040,5506,M,1569,F
4741-27757-0062_1572-141718-0099,4741,M,1572,M
5101-40462-0008_8476-269293-0093,5101,F,8476,F
7769-99397-0038_3647-134419-0070,7769,M,3647,F
1563-137590-0008_6627-67844-0009,1563,F,6627,F
1653-142374-0023_5719-233352-0010,1653,F,5719,M
4295-39940-0016_8447-285242-0008,4295,M,8447,F
8346-244445-0027_876-126411-0028,8346,M,876,F
1230-139216-0045_6506-73020-0039,1230,M,6506,M
58-121081-0016_3962-721-0017,58,M,3962,M
1691-142296-0035_1051-133886-0014,1691,F,1051,F
568-126446-0032_277-127368-0046,568,M,277,F
6407-66985-0040_6962-47545-0011,6407,M,6962,M
1274-121771-0013_7197-66278-0051,1274,M,7197,F
1870-164330-0001_1579-128131-0026,1870,M,1579,F
44-201-0021_7143-88743-0038,44,F,7143,F
8576-285176-0041_58-121075-0024,8576,M,58,M
2733-28252-0004_742-128033-0019,2733,M,742,M
8632-245697-0082_365-84333-0016,8632,M,365,M
1736-142281-0037_1710-133294-0043,1736,F,1710,F
47-122796-0050_2090-149737-0015,47,F,2090,F
8033-284029-0011_5826-48845-0055,8033,M,5826,M
568-126452-0024_29-123032-0022,568,M,29,M
6754-107485-0004_177-123525-0006,6754,M,177,F
5060-15562-0002_6224-34608-0012,5060,F,6224,M
6923-82337-0035_4872-20425-0035,6923,M,4872,M
5045-1197-0019_6807-105654-0058,5045,F,6807,F
177-122839-0039_4402-3067-0000,177,F,4402,M
1545-161007-0031_4594-901-0018,1545,F,4594,M
4969-73975-0004_7220-77905-0013,4969,M,7220,F
2946-163375-0012_7357-94126-0043,2946,M,7357,M
1780-143478-0019_6773-76039-0061,1780,M,6773,M
7713-106738-0003_8337-284519-0037,7713,M,8337,F
1643-138089-0069_1931-156647-0068,1643,M,1931,F
7848-275129-0007_4422-283730-0013,7848,M,4422,F
2740-162051-0040_3926-891-0049,2740,M,3926,F
6773-76039-0054_4407-13146-0018,6773,M,4407,M
4193-48169-0006_8273-283130-0038,4193,M,8273,M
4993-40688-0056_5735-48575-0032,4993,M,5735,F
1938-176228-0019_1693-142302-0030,1938,M,1693,F
6967-50150-0026_4484-34489-0015,6967,F,4484,M
8675-283202-0013_927-132466-0022,8675,M,927,M
5076-61727-0045_774-127930-0031,5076,M,774,F
8291-276745-0010_3793-10683-0014,8291,M,3793,M
712-123615-0058_6583-66463-0021,712,M,6583,F
5545-66398-0020_3553-734-0059,5545,M,3553,M
2374-160960-0005_551-129024-0047,2374,F,551,M
8543-280375-0003_3054-128245-0042,8543,F,3054,M
4791-25377-0018_273-123248-0030,4791,F,273,M
7565-101281-0010_46-127996-0039,7565,M,46,M
4423-16012-0047_1985-144468-0072,4423,M,1985,M
1258-135062-0028_505-125274-0031,1258,M,505,M
1920-1793-0009_6695-252325-0027,1920,F,6695,F
1132-138883-0015_8208-256239-0012,1132,M,8208,M
365-84340-0007_7205-96093-0034,365,M,7205,F
3470-116550-0041_2356-154885-0023,3470,M,2356,M
4748-25901-0042_1710-133294-0026,4748,M,1710,F
6251-93270-0027_2096-136868-0002,6251,F,2096,M
8328-280925-0035_7796-269904-0031,8328,M,7796,M
4078-76853-0024_5077-38099-0038,4078,M,5077,F
65-121089-0017_2607-87140-0045,65,F,2607,F
2237-152229-0026_8447-286248-0016,2237,F,8447,F
6713-56749-0048_2297-174934-0010,6713,M,2297,F
2485-143898-0016_8422-258259-0033,2485,F,8422,M
2676-143903-0024_3261-154309-0060,2676,F,3261,M
4863-258985-0002_1051-133886-0003,4863,M,1051,F
8273-283130-0029_7125-87278-0002,8273,M,7125,F
4174-69287-0018_572-128861-0018,4174,F,572,M
8500-258285-0002_6131-57188-0063,8500,M,6131,F
7618-102367-0023_6227-36632-0016,7618,M,6227,F
6689-64286-0020_6324-64062-0005,6689,F,6324,F
2587-54186-0003_3819-134145-0018,2587,F,3819,M
4742-74181-0034_1225-129802-0050,4742,F,1225,M
4930-20046-0015_7065-74573-0005,4930,M,7065,M
4667-92220-0031_2487-169011-0046,4667,F,2487,F
1384-130462-0018_5244-59146-0016,1384,M,5244,F
1685-146849-0020_2488-155508-0050,1685,M,2488,F
5860-64970-0012_5649-40563-0024,5860,F,5649,F
6670-112764-0010_8168-116789-0062,6670,M,8168,F
4156-12351-0039_3559-165413-0108,4156,F,3559,F
168-123450-0014_5230-4863-0043,168,M,5230,F
3288-7156-0003_6126-10992-0050,3288,M,6126,M
505-125274-0018_1765-143010-0048,505,M,1765,F
4487-1799-0071_2122-149350-0024,4487,F,2122,M
7218-86688-0052_8394-96177-0056,7218,F,8394,M
1804-170447-0021_31-121969-0015,1804,F,31,M
4563-26441-0015_6102-56170-0015,4563,F,6102,F
6065-109178-0050_3955-181705-0026,6065,M,3955,M
7250-86746-0125_2013-147610-0092,7250,F,2013,M
3244-10692-0065_5379-15784-0009,3244,F,5379,M
8445-281202-0025_6178-86034-0081,8445,M,6178,F
4344-8892-0035_4545-9166-0135,4344,M,4545,M
4701-15273-0024_1085-156170-0016,4701,M,1085,M
2050-164335-0012_4310-14900-0003,2050,F,4310,F
2051-153962-0016_4767-66411-0087,2051,M,4767,M
4969-73974-0027_466-134196-0006,4969,M,466,F
6641-64718-0104_444-138080-0039,6641,F,444,F
8443-274756-0010_7265-74923-0020,8443,F,7265,F
7423-89169-0044_3020-892-0019,7423,M,3020,M
8430-172388-0018_1795-142412-0026,8430,F,1795,M
3641-6870-0068_7892-294520-0043,3641,F,7892,F
37-225-0012_5405-121045-0034,37,M,5405,F
1171-130776-0078_6707-73028-0004,1171,F,6707,M
1780-143478-0052_5355-35477-0010,1780,M,5355,F
6025-56405-0011_4234-187750-0003,6025,F,4234,F
7177-258965-0019_6177-22698-0030,7177,F,6177,M
6539-66391-0036_1097-136912-0042,6539,M,1097,M
7883-113274-0048_3779-691-0099,7883,F,3779,F
5045-1197-0038_2943-171001-0038,5045,F,2943,F
1646-121409-0004_1733-139046-0003,1646,M,1733,F
4059-3069-0012_8441-120274-0023,4059,M,8441,F
8413-284515-0031_5735-48575-0039,8413,M,5735,F
52-123202-0017_348-128030-0005,52,F,348,M
845-130982-0046_4513-16024-0029,845,M,4513,F
7315-86809-0012_6713-56749-0004,7315,F,6713,M
8543-280376-0069_6784-76150-0028,8543,F,6784,M
4766-1814-0043_4122-157669-0002,4766,F,4122,M
978-132494-0019_1097-136910-0027,978,M,1097,M
7125-87278-0065_263-121285-0031,7125,F,263,M
5661-32891-0021_1569-141081-0057,5661,F,1569,F
7150-118731-0015_3138-173544-0016,7150,M,3138,F
7700-92925-0028_3125-163698-0000,7700,M,3125,F
7700-92919-0005_8808-283205-0051,7700,M,8808,M
2351-151965-0028_608-123193-0013,2351,F,608,F
3356-132542-0049_5720-48807-0070,3356,F,5720,F
52-121057-0032_92-204-0013,52,F,92,F
927-132462-0101_7942-283384-0032,927,M,7942,M
5791-31920-0028_895-136366-0054,5791,M,895,M
2096-136868-0013_123-25084-0022,2096,M,123,F
5181-2490-0048_690-133452-0055,5181,M,690,F
1931-156647-0050_7327-96491-0032,1931,F,7327,M
6236-52083-0038_3553-697-0009,6236,M,3553,M
1715-142315-0043_3381-9921-0000,1715,F,3381,M
3288-7157-0014_6882-86794-0042,3288,M,6882,M
7433-89656-0031_8307-120458-0037,7433,F,8307,M
4422-283730-0025_3356-132542-0001,4422,F,3356,F
6568-68352-0024_7218-86688-0047,6568,F,7218,F
1564-142299-0022_3196-151981-0021,1564,F,3196,F
1225-129802-0048_2660-173260-0008,1225,M,2660,M
4305-15448-0055_585-294811-0137,4305,F,585,F
2625-127773-0078_7008-34667-0022,2625,F,7008,M
2568-156115-0000_2587-159393-0011,2568,F,2587,F
1132-138883-0000_2067-143536-0037,1132,M,2067,M
2588-160947-0056_895-136366-0049,2588,M,895,M
7391-60445-0038_1648-144971-0005,7391,M,1648,F
7315-86809-0023_921-127937-0010,7315,F,921,M
1809-143025-0054_4020-180289-0027,1809,F,4020,M
8296-279865-0020_7672-96509-0005,8296,F,7672,M
7065-74573-0013_1691-142296-0096,7065,M,1691,F
366-127793-0032_6954-76168-0011,366,F,6954,M
1690-142293-0065_5132-28304-0043,1690,F,5132,M
4191-69032-0049_1097-136955-0017,4191,M,1097,M
8168-116789-0069_6284-63091-0025,8168,F,6284,F
985-126226-0002_2067-143536-0044,985,M,2067,M
3992-714-0053_1485-121385-0034,3992,F,1485,M
110-2-0003_62-121084-0067,110,F,62,M
7609-39979-0066_7942-292240-0032,7609,F,7942,M
49-121052-0106_7346-91900-0064,49,M,7346,M
1566-133291-0017_3400-153975-0030,1566,F,3400,F
8536-244442-0016_2346-152201-0044,8536,M,2346,F
3779-691-0074_3896-134415-0098,3779,F,3896,M
6482-98857-0006_4428-6523-0042,6482,M,4428,M
31-121970-0004_6221-6879-0048,31,M,6221,M
3912-82271-0000_5019-44339-0009,3912,M,5019,F
4443-24511-0015_1721-142317-0037,4443,F,1721,F
568-127952-0026_6913-80509-0032,568,M,6913,F
1985-144468-0109_8867-294715-0009,1985,M,8867,F
5791-31920-0059_5136-5094-0037,5791,M,5136,F
1110-136055-0029_1421-8522-0014,1110,M,1421,F
3088-5441-0012_4277-185517-0019,3088,M,4277,M
4583-16044-0008_1691-142296-0076,4583,M,1691,F
3793-10684-0020_7150-118730-0020,3793,M,7150,M
5325-36587-0005_7198-80652-0006,5325,M,7198,F
7649-96667-0050_3238-134398-0041,7649,F,3238,M
6030-57826-0032_2587-160609-0004,6030,F,2587,F
8531-282933-0084_4189-115680-0012,8531,M,4189,F
3079-164971-0024_4411-14494-0077,3079,F,4411,F
613-128284-0028_5831-87174-0012,613,M,5831,F
3394-184333-0027_5487-41940-0007,3394,F,5487,F
1780-143478-0032_6912-70845-0051,1780,M,6912,M
6368-39664-0005_713-291178-0013,6368,M,713,F
283-130638-0003_6533-399-0137,283,M,6533,M
568-126446-0028_4699-12472-0037,568,M,4699,M
5245-3984-0064_6636-74078-0005,5245,M,6636,M
1187-136238-0007_45-121050-0028,1187,M,45,F
8803-296082-0042_8242-279771-0027,8803,M,8242,F
8445-281202-0059_3867-173237-0072,8445,M,3867,F
6364-65388-0008_177-122839-0004,6364,M,177,F
4225-144132-0054_5199-18509-0055,4225,F,5199,F
2834-132496-0082_4156-12155-0007,2834,F,4156,F
8500-258285-0039_5825-53035-0046,8500,M,5825,F
4042-12369-0099_6284-63091-0000,4042,M,6284,F
7492-105653-0069_6875-76999-0044,7492,F,6875,M
5101-67854-0002_2288-139962-0018,5101,F,2288,F
5840-54193-0021_1107-1042-0015,5840,M,1107,M
3272-167426-0084_7246-110053-0010,3272,M,7246,F
2312-147629-0038_7079-2343-0038,2312,F,7079,F
7925-271896-0057_7786-118675-0013,7925,F,7786,M
1559-139347-0023_8803-296082-0003,1559,M,8803,M
2096-136868-0044_1690-142293-0043,2096,M,1690,F
2541-159352-0012_2445-148556-0026,2541,M,2445,F
712-123606-0020_5980-22680-0058,712,M,5980,F
7307-91998-0028_7871-107223-0060,7307,M,7871,M
1261-136350-0002_5296-26679-0023,1261,M,5296,F
7255-291500-0014_6035-80463-0015,7255,F,6035,M
4280-185518-0027_826-131108-0012,4280,F,826,M
4520-38484-0011_2748-160959-0041,4520,F,2748,F
8023-286250-0034_5720-48302-0017,8023,M,5720,F
264-121332-0016_3895-6855-0034,264,M,3895,M
7097-80037-0044_7331-86047-0033,7097,F,7331,F
168-129245-0036_3744-177438-0010,168,M,3744,M
5545-66419-0029_5682-32875-0017,5545,M,5682,F
5185-24770-0006_5735-48575-0002,5185,M,5735,F
2292-150689-0013_6138-93188-0002,2292,M,6138,F
1704-142310-0033_8367-279366-0053,1704,F,8367,M
2448-163521-0016_7823-103122-0089,2448,M,7823,M
6821-74179-0046_5893-54390-0004,6821,F,5893,F
4172-25907-0014_3290-179163-0002,4172,M,3290,F
1618-32403-0016_886-123274-0024,1618,M,886,M
161-121898-0009_5013-31099-0000,161,M,5013,M
5831-98684-0033_3179-7133-0015,5831,F,3179,F
1298-142233-0044_5224-35456-0002,1298,F,5224,M
4172-185480-0002_7756-84187-0003,4172,M,7756,F
7898-273041-0017_774-127930-0036,7898,F,774,F
1566-133291-0030_5005-21379-0100,1566,F,5005,F
1579-128131-0014_1563-137590-0050,1579,F,1563,F
7107-245689-0117_7170-281510-0039,7107,M,7170,M
6967-50150-0009_4235-7631-0007,6967,F,4235,F
3647-180300-0050_7009-2331-0016,3647,F,7009,M
8367-279366-0042_4915-113765-0050,8367,M,4915,M
1721-142317-0019_1977-133046-0043,1721,F,1977,F
243-160870-0008_2133-2145-0021,243,F,2133,M
826-131124-0008_4321-27565-0028,826,M,4321,F
6883-66623-0040_2625-127773-0048,6883,M,2625,F
448-135065-0038_4234-187750-0024,448,F,4234,F
75-854-0031_6249-102849-0041,75,M,6249,M
1784-142294-0043_1757-128127-0014,1784,F,1757,F
2100-138911-0093_4741-27757-0083,2100,F,4741,M
6923-82334-0023_3567-7276-0032,6923,M,3567,M
2660-154321-0025_4836-26485-0102,2660,M,4836,M
8444-283136-0032_1342-133248-0024,8444,M,1342,F
2694-28858-0042_2607-177740-0005,2694,F,2607,F
377-129290-0040_1767-142942-0026,377,M,1767,F
2504-154289-0033_6097-293621-0000,2504,F,6097,M
6548-39672-0011_161-121898-0035,6548,F,161,M
3346-158751-0074_3912-82271-0007,3346,F,3912,M
7644-104722-0059_1901-146686-0007,7644,F,1901,F
5886-27508-0096_7147-80028-0000,5886,M,7147,M
5269-26555-0016_8246-107993-0008,5269,F,8246,M
7215-91628-0074_6513-67788-0021,7215,M,6513,F
6540-62512-0017_7009-2331-0011,6540,M,7009,M
1260-139272-0015_4576-66268-0032,1260,M,4576,F
4078-7619-0028_7702-292568-0011,4078,M,7702,F
3641-6870-0031_1693-142302-0048,3641,F,1693,F
5979-42001-0028_613-128284-0011,5979,M,613,M
1430-1061-0000_6846-76681-0048,1430,M,6846,M
3137-163489-0028_5412-39899-0010,3137,M,5412,F
1699-141159-0034_6705-74242-0013,1699,M,6705,F
1772-135621-0051_7708-293973-0045,1772,M,7708,F
1680-142282-0066_5979-42000-0036,1680,F,5979,M
392-289427-0040_4969-58757-0005,392,F,4969,M
7354-87676-0016_2990-6534-0034,7354,M,2990,M
365-84340-0024_5765-231845-0030,365,M,5765,M
421-124401-0080_5565-40589-0076,421,M,5565,M
7096-80685-0066_5980-22680-0004,7096,M,5980,F
91-123498-0012_4706-18009-0010,91,M,4706,F
4948-28002-0006_8803-296085-0011,4948,M,8803,M
5296-26679-0000_3895-6855-0063,5296,F,3895,M
1572-141718-0024_7510-282529-0015,1572,M,7510,F
915-163372-0014_218-131206-0016,915,M,218,M
3925-57660-0005_4771-29403-0007,3925,F,4771,M
807-124223-0014_1495-138027-0058,807,M,1495,M
927-132462-0063_2587-54186-0044,927,M,2587,F
6807-106437-0067_8799-270794-0023,6807,F,8799,M
1750-135624-0030_392-289427-0027,1750,F,392,F
4936-28619-0023_8367-279367-0046,4936,F,8367,M
2195-150901-0007_1601-136848-0010,2195,M,1601,M
4211-3835-0003_1260-139266-0027,4211,F,1260,M
8156-276902-0007_3557-159359-0008,8156,F,3557,F
4703-73029-0042_1736-142281-0018,4703,F,1736,F
3871-693-0036_1664-122623-0085,3871,M,1664,F
6951-79737-0037_7886-110518-0008,6951,F,7886,F
4546-16812-0001_3990-31915-0002,4546,F,3990,F
6594-68896-0044_4234-187735-0013,6594,F,4234,F
7769-99397-0036_8531-282933-0052,7769,M,8531,M
7584-101856-0027_8042-113769-0020,7584,F,8042,M
5280-204996-0014_31-121972-0000,5280,M,31,M
5217-24510-0026_5043-28402-0014,5217,F,5043,M
3598-173222-0038_5933-73033-0037,3598,F,5933,M
7433-89646-0032_1647-140649-0007,7433,F,1647,M
644-163239-0009_2676-143903-0053,644,M,2676,F
7299-88365-0018_5765-87740-0041,7299,F,5765,M
6962-47545-0001_7008-34652-0031,6962,M,7008,M
92-6488-0027_6368-39664-0037,92,F,6368,M
6753-76097-0015_2234-64131-0030,6753,M,2234,M
792-127527-0017_608-123194-0007,792,F,608,F
969-134362-0010_5506-69896-0007,969,M,5506,M
8590-258290-0060_8544-281189-0011,8590,M,8544,F
3465-20044-0016_7376-64577-0008,3465,F,7376,F
7644-104722-0023_3911-8888-0067,7644,F,3911,F
107-22887-0032_7170-291969-0004,107,M,7170,M
3373-174981-0004_5199-18509-0019,3373,M,5199,F
4059-3073-0007_6358-73329-0096,4059,M,6358,F
7107-245689-0050_3679-159362-0019,7107,M,3679,F
2487-162474-0012_8466-274557-0016,2487,F,8466,M
3588-186215-0021_3257-169284-0055,3588,F,3257,M
6072-89736-0024_77-121518-0051,6072,F,77,F
6557-65546-0016_7346-91900-0034,6557,F,7346,M
7327-96492-0006_5459-41260-0081,7327,M,5459,M
1844-144486-0008_5565-40589-0079,1844,M,5565,M
6741-79958-0009_8321-274737-0021,6741,F,8321,F
4447-14919-0033_5735-48575-0041,4447,M,5735,F
1704-142310-0031_5361-27492-0057,1704,F,5361,F
2148-6984-0002_1239-138254-0004,2148,F,1239,M
4979-26563-0033_774-127930-0047,4979,M,774,F
8169-118202-0068_2676-143903-0016,8169,M,2676,F
7012-82949-0029_5220-112590-0008,7012,F,5220,F
5796-49594-0044_5894-64100-0043,5796,F,5894,M
1844-144486-0049_2504-154288-0007,1844,M,2504,F
782-126738-0011_7065-74597-0038,782,F,7065,M
2276-149909-0069_3571-173556-0020,2276,F,3571,M
8180-274723-0023_4750-26486-0022,8180,F,4750,M
2301-134424-0055_2096-136868-0067,2301,F,2096,M
845-130982-0034_6954-76579-0035,845,M,6954,M
7988-114070-0021_8200-278238-0011,7988,M,8200,M
766-127195-0005_976-172189-0032,766,M,976,F
466-134185-0035_5893-54390-0023,466,F,5893,F
2089-148992-0010_1733-139046-0005,2089,F,1733,F
2046-141204-0001_243-11266-0005,2046,M,243,F
1168-134958-0106_6399-278846-0001,1168,F,6399,M
5979-42002-0036_4771-29403-0003,5979,M,4771,M
6003-58761-0016_8296-266250-0016,6003,M,8296,F
7131-75934-0037_5077-38099-0020,7131,F,5077,F
