mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
5339-14133-0050_78-369-0020,5339,F,78,M
696-92939-0030_7278-246956-0024,696,F,7278,M
4018-107338-0027_6880-216547-0048,4018,M,6880,M
1355-39947-0022_2843-152918-0096,1355,M,2843,M
8123-275193-0006_3486-166446-0013,8123,F,3486,M
8747-293952-0059_5561-41615-0020,8747,M,5561,F
8465-246947-0016_6209-34601-0034,8465,F,6209,M
8580-287364-0016_1624-142933-0017,8580,M,1624,M
6454-120342-0008_5049-25947-0108,6454,M,5049,M
19-227-0008_150-132655-0006,19,F,150,F
4441-76250-0002_229-130880-0056,4441,M,229,M
4051-11218-0036_3947-13260-0026,4051,F,3947,F
200-126784-0001_8770-295463-0025,200,F,8770,M
5390-24512-0047_4680-16041-0039,5390,M,4680,F
8630-305212-0020_1743-142912-0027,8630,M,1743,M
4640-19189-0006_4340-15220-0067,4640,F,4340,F
5339-14133-0033_19-227-0029,5339,F,19,F
4788-294466-0002_4680-16042-0024,4788,M,4680,F
1183-124566-0000_3526-176653-0013,1183,F,3526,F
1034-121119-0094_8609-262281-0032,1034,M,8609,M
1081-125237-0019_4830-25898-0017,1081,M,4830,M
1040-133433-0041_911-128684-0004,1040,M,911,M
6563-63821-0044_5561-41616-0004,6563,M,5561,F
3436-172171-0042_3168-173564-0029,3436,M,3168,M
2384-152900-0082_730-360-0004,2384,M,730,F
7859-102518-0017_6147-34605-0033,7859,F,6147,F
5192-19397-0043_233-155990-0034,5192,M,233,M
5561-39621-0019_8770-295462-0037,5561,F,8770,M
8747-293952-0001_7402-90848-0011,8747,M,7402,M
1334-135589-0066_150-132655-0009,1334,M,150,F
8238-274553-0060_839-130898-0078,8238,F,839,M
7780-274562-0095_3830-12530-0014,7780,F,3830,M
4018-107312-0011_302-123504-0035,4018,M,302,F
6147-34607-0027_1926-147979-0048,6147,F,1926,F
8312-279791-0044_7190-90542-0038,8312,F,7190,M
6454-107462-0025_6181-216552-0073,6454,M,6181,M
4195-17507-0045_4018-107312-0024,4195,F,4018,M
1970-28415-0024_4859-22176-0018,1970,F,4859,M
6529-62554-0021_322-124146-0018,6529,M,322,F
1246-124550-0030_6000-55211-0026,1246,F,6000,F
8629-261139-0008_4853-27670-0021,8629,M,4853,F
1737-148989-0040_2384-152900-0085,1737,F,2384,M
7302-86815-0029_8797-294123-0048,7302,F,8797,M
8975-270782-0055_2952-410-0048,8975,F,2952,M
196-122152-0027_89-219-0020,196,M,89,F
8324-286683-0024_1867-154071-0021,8324,F,1867,M
27-124992-0050_2764-36619-0015,27,M,2764,F
6836-61804-0024_8419-286676-0010,6836,M,8419,M
3214-167607-0021_298-126790-0026,3214,M,298,F
201-127786-0017_4441-76263-0025,201,M,4441,M
307-127540-0016_4018-107312-0031,307,M,4018,M
3983-5331-0043_1926-143879-0027,3983,F,1926,F
1926-147979-0001_3242-8112-0000,1926,F,3242,M
201-127786-0059_3947-13260-0005,201,M,3947,F
4788-91208-0028_226-131533-0011,4788,M,226,F
7402-59171-0029_1088-134315-0006,7402,M,1088,F
1594-135914-0007_8123-275209-0028,1594,M,8123,F
3607-135982-0014_5652-19215-0060,3607,M,5652,F
1594-135914-0067_1926-147987-0008,1594,M,1926,F
311-124404-0009_4297-13009-0043,311,M,4297,F
4853-27670-0014_625-132118-0010,4853,F,625,M
6437-66173-0016_4088-158077-0090,6437,M,4088,F
6925-80680-0064_7078-271888-0019,6925,M,7078,F
8095-274345-0009_200-124139-0013,8095,M,200,F
3440-171009-0073_2159-179156-0026,3440,F,2159,M
887-123289-0012_4014-186175-0013,887,F,4014,M
5049-25947-0075_460-172357-0014,5049,M,460,M
87-121553-0102_322-124146-0036,87,F,322,F
211-122442-0076_5561-39621-0016,211,F,5561,F
1970-10594-0031_226-131533-0015,1970,F,226,F
8468-295198-0008_6880-216547-0028,8468,F,6880,M
39-121916-0015_1183-128659-0019,39,F,1183,F
696-93314-0056_4859-29340-0000,696,F,4859,M
1116-132847-0030_2691-156750-0009,1116,F,2691,F
8975-270782-0065_8425-246962-0000,8975,F,8425,M
87-121553-0105_2136-5140-0018,87,F,2136,M
5789-57158-0005_8838-298546-0001,5789,F,8838,M
911-128684-0003_1502-122619-0049,911,M,1502,F
5463-39174-0032_1116-137572-0020,5463,M,1116,F
6181-216552-0025_6437-66172-0036,6181,M,6437,M
3235-28433-0000_6454-120342-0027,3235,F,6454,M
5750-100289-0068_328-129766-0033,5750,M,328,F
4362-15663-0028_3235-28433-0010,4362,F,3235,F
26-496-0002_5022-29411-0014,26,M,5022,F
1737-142397-0004_5703-47198-0034,1737,F,5703,M
7312-92432-0016_8629-261140-0024,7312,M,8629,M
4481-17498-0040_2136-5140-0007,4481,F,2136,M
1246-135815-0016_2843-152918-0019,1246,F,2843,M
4481-17499-0029_2182-150130-0002,4481,F,2182,F
3436-172171-0006_5393-19218-0010,3436,M,5393,F
5652-19215-0033_6147-34607-0009,5652,F,6147,F
7148-59157-0027_3807-4923-0019,7148,F,3807,M
7447-91187-0011_8014-112602-0023,7447,M,8014,F
5789-70653-0003_6147-34605-0005,5789,F,6147,F
1334-135589-0036_625-132118-0019,1334,M,625,M
6880-216547-0076_6272-70168-0002,6880,M,6272,F
1624-142933-0018_2952-410-0052,1624,M,2952,M
125-121124-0023_587-41611-0029,125,F,587,F
328-129766-0046_8324-286683-0009,328,F,8324,F
2893-139322-0015_1183-128659-0012,2893,M,1183,F
1069-133699-0002_8770-295463-0001,1069,F,8770,M
446-123502-0013_1963-142393-0036,446,M,1963,F
7312-92432-0002_3112-9555-0059,7312,M,3112,F
2289-152253-0004_8425-291444-0012,2289,M,8425,M
6272-70191-0021_78-369-0003,6272,F,78,M
7264-92316-0013_2952-407-0006,7264,M,2952,M
4051-11218-0008_4195-186236-0018,4051,F,4195,F
5561-39621-0010_322-124147-0030,5561,F,322,F
2911-12359-0004_7148-59157-0011,2911,M,7148,F
328-129766-0047_730-358-0050,328,F,730,F
4441-76250-0010_8609-283227-0047,4441,M,8609,M
5789-70653-0019_7402-59171-0019,5789,F,7402,M
412-126975-0074_8838-298545-0005,412,M,8838,M
250-142286-0003_8088-284756-0092,250,F,8088,M
6385-34655-0021_7148-59157-0004,6385,F,7148,F
6563-285357-0044_7511-102420-0023,6563,M,7511,F
6818-68772-0030_8051-119902-0033,6818,F,8051,F
839-130898-0033_328-129766-0067,839,M,328,F
730-358-0018_441-130108-0007,730,F,441,F
5778-54535-0017_1355-39947-0010,5778,F,1355,M
6181-216552-0076_696-93314-0013,6181,M,696,F
1723-141149-0084_6880-216547-0018,1723,M,6880,M
5750-35690-0011_5778-54535-0043,5750,M,5778,F
5688-41232-0055_2911-7601-0046,5688,F,2911,M
1040-133433-0080_4406-16882-0005,1040,M,4406,M
8238-283452-0025_7278-104730-0034,8238,F,7278,M
307-127539-0008_2989-138035-0015,307,M,2989,F
8108-280354-0014_3807-4955-0000,8108,M,3807,M
6818-68772-0049_839-130898-0045,6818,F,839,M
1963-142393-0035_1081-125237-0076,1963,F,1081,M
625-132118-0047_441-128988-0020,625,M,441,F
909-131045-0020_1743-142913-0000,909,M,1743,M
2836-5355-0023_311-124404-0052,2836,F,311,M
8468-295198-0023_198-126831-0040,8468,F,198,F
8630-305212-0014_1624-168623-0006,8630,M,1624,M
83-9960-0018_6818-68772-0023,83,F,6818,F
6000-55211-0021_3879-173592-0029,6000,F,3879,F
6818-76332-0031_481-123719-0037,6818,F,481,M
1447-130551-0006_7402-59171-0000,1447,F,7402,M
163-122947-0077_196-122152-0004,163,M,196,M
2159-179157-0011_1743-142913-0025,2159,M,1743,M
8425-291444-0016_6563-63821-0027,8425,M,6563,M
1034-121119-0069_2159-179156-0006,1034,M,2159,M
27-124992-0071_8747-293952-0057,27,M,8747,M
2893-139310-0049_5867-48852-0060,2893,M,5867,F
7780-274562-0052_4898-20016-0021,7780,F,4898,M
887-123291-0013_3830-12529-0004,887,F,3830,M
7447-91187-0054_6880-216547-0007,7447,M,6880,M
248-130652-0021_2007-149877-0018,248,F,2007,F
2817-142371-0015_7505-83618-0005,2817,F,7505,M
40-222-0047_2843-152918-0031,40,F,2843,M
6848-76049-0027_1963-142393-0020,6848,M,1963,F
4088-158077-0055_3857-182317-0010,4088,F,3857,M
7264-92310-0027_374-180299-0033,7264,M,374,M
4813-248641-0001_5322-7678-0036,4813,M,5322,M
4088-158079-0009_3983-5331-0015,4088,F,3983,F
2691-156755-0002_211-122442-0050,2691,F,211,F
3235-28452-0029_3214-167602-0014,3235,F,3214,M
163-122947-0049_8465-246947-0027,163,M,8465,F
6078-54013-0015_7059-77900-0006,6078,F,7059,F
2196-170151-0024_441-128988-0006,2196,F,441,F
2910-131096-0079_7794-295947-0017,2910,F,7794,F
3947-13260-0039_1553-140048-0012,3947,F,1553,F
1334-135589-0076_1992-141719-0011,1334,M,1992,F
6454-93938-0024_7635-105661-0020,6454,M,7635,F
2436-2476-0040_2384-152900-0022,2436,M,2384,M
150-132655-0010_2843-152918-0072,150,F,2843,M
32-21634-0016_89-218-0005,32,F,89,F
1723-141149-0103_7447-91187-0007,1723,M,7447,M
4160-11550-0038_1502-122619-0077,4160,F,1502,F
248-130652-0015_5808-48608-0059,248,F,5808,M
6925-80680-0006_6367-74004-0015,6925,M,6367,M
198-129977-0031_89-218-0013,198,F,89,F
2910-131096-0012_1098-133695-0060,2910,F,1098,F
311-124404-0043_3486-166424-0015,311,M,3486,M
7794-295948-0014_4018-107312-0018,7794,F,4018,M
4267-78186-0021_6181-216552-0002,4267,M,6181,M
1363-139304-0028_5022-29411-0046,1363,F,5022,F
8468-295198-0001_1116-132847-0009,8468,F,1116,F
7367-86737-0087_229-130880-0008,7367,M,229,M
1363-135842-0019_6454-93938-0025,1363,F,6454,M
8108-274318-0008_911-128684-0084,8108,M,911,M
7078-271888-0031_196-122152-0007,7078,F,196,M
5789-57158-0026_5339-14134-0077,5789,F,5339,F
83-9960-0056_8419-286667-0024,83,F,8419,M
7511-102419-0051_7505-258964-0022,7511,F,7505,M
6181-216552-0081_8312-279791-0039,6181,M,8312,F
2989-138028-0065_4898-20016-0005,2989,F,4898,M
1594-135914-0094_19-227-0041,1594,M,19,F
1970-26100-0029_2514-149482-0042,1970,F,2514,M
6147-34606-0023_1841-150351-0021,6147,F,1841,F
2159-179156-0034_8838-298545-0020,2159,M,8838,M
289-121665-0039_8609-283227-0038,289,F,8609,M
8051-295385-0032_196-122159-0029,8051,F,196,M
8108-280354-0026_4853-29413-0010,8108,M,4853,F
4830-25898-0037_4859-22176-0017,4830,M,4859,M
4859-26870-0012_8014-112602-0008,4859,M,8014,F
4898-28461-0044_6415-111615-0000,4898,M,6415,F
481-123719-0039_2836-5354-0022,481,M,2836,F
7505-258958-0009_2817-142380-0004,7505,M,2817,F
7067-76047-0020_3982-182255-0025,7067,M,3982,F
1926-143879-0011_89-218-0002,1926,F,89,F
2182-181183-0004_6367-65536-0035,2182,F,6367,M
3723-171631-0049_6818-76332-0047,3723,M,6818,F
8747-293952-0107_196-122159-0031,8747,M,196,M
8609-283227-0034_1034-121119-0089,8609,M,1034,M
2196-174172-0031_8108-280354-0022,2196,F,8108,M
198-129977-0017_332-128985-0034,198,F,332,M
6818-68772-0048_831-130746-0049,6818,F,831,M
311-124404-0116_125-121342-0008,311,M,125,F
7190-90543-0004_2007-132570-0017,7190,M,2007,F
289-121665-0005_2910-131096-0057,289,F,2910,F
1743-142914-0022_2092-145709-0002,1743,M,2092,F
1183-133256-0004_1898-145715-0028,1183,F,1898,F
5022-29405-0011_83-11691-0018,5022,F,83,F
2384-152900-0047_7517-100429-0029,2384,M,7517,F
412-126975-0010_8063-274115-0002,412,M,8063,M
2989-138035-0013_1455-134435-0016,2989,F,1455,M
5322-7679-0030_911-128684-0008,5322,M,911,M
5456-62043-0010_60-121082-0033,5456,M,60,M
8095-274345-0001_8108-280359-0023,8095,M,8108,M
2836-5355-0037_481-123720-0084,2836,F,481,M
8629-261139-0024_1447-17506-0017,8629,M,1447,F
4267-72637-0014_3879-173592-0041,4267,M,3879,F
211-122442-0023_5022-29411-0060,211,F,5022,F
5339-14134-0079_5789-57158-0007,5339,F,5789,F
6818-68772-0006_7447-91187-0058,6818,F,7447,M
233-134440-0003_4088-158077-0051,233,M,4088,F
7190-90542-0032_1926-143879-0020,7190,M,1926,F
4088-158077-0030_89-219-0000,4088,F,89,F
5867-48852-0013_8098-278252-0007,5867,F,8098,M
5514-19193-0027_6081-41998-0007,5514,F,6081,M
5022-29411-0038_6476-96661-0001,5022,F,6476,F
412-126975-0063_8014-112602-0026,412,M,8014,F
3112-9554-0013_405-130895-0012,3112,F,405,M
2136-5140-0002_2002-139469-0096,2136,M,2002,M
6367-65536-0065_4406-16882-0000,6367,M,4406,M
5678-43303-0036_4362-15663-0004,5678,M,4362,F
7113-86041-0108_1553-140047-0043,7113,F,1553,F
2182-181173-0006_78-369-0050,2182,F,78,M
1743-142912-0032_8123-275209-0013,1743,M,8123,F
289-121652-0015_5688-15787-0023,289,F,5688,F
1624-142933-0021_5163-18515-0041,1624,M,5163,F
4830-25898-0031_2391-145015-0077,4830,M,2391,F
4853-27671-0007_302-123523-0028,4853,F,302,F
1970-28415-0008_1034-121119-0052,1970,F,1034,M
4137-11702-0006_7278-104730-0038,4137,F,7278,M
6367-65536-0025_5192-19397-0007,6367,M,5192,M
625-132118-0006_1963-147036-0026,625,M,1963,F
8425-292520-0019_60-121082-0039,8425,M,60,M
1594-135914-0076_8465-246940-0010,1594,M,8465,F
8226-274371-0043_7078-271888-0012,8226,M,7078,F
911-128684-0046_6563-285357-0031,911,M,6563,M
7800-283478-0016_83-11691-0022,7800,F,83,F
125-121342-0046_460-172359-0038,125,F,460,M
4853-27670-0001_8629-261140-0039,4853,F,8629,M
3830-12530-0035_200-124139-0004,3830,M,200,F
6000-55211-0027_118-47824-0050,6000,F,118,M
7302-86815-0036_4680-16041-0041,7302,F,4680,F
4340-15220-0085_4088-158077-0071,4340,F,4088,F
2989-138028-0002_226-131533-0004,2989,F,226,F
32-4137-0058_1246-124550-0007,32,F,1246,F
4788-91208-0008_625-132118-0042,4788,M,625,M
481-123720-0031_4397-15668-0020,481,M,4397,M
2391-145015-0032_7447-91186-0032,2391,F,7447,M
2289-152254-0025_6437-66172-0004,2289,M,6437,M
831-130746-0056_5867-48852-0111,831,M,5867,F
8014-112602-0020_87-121553-0087,8014,F,87,F
5393-19218-0050_6415-111615-0007,5393,F,6415,F
7859-102521-0008_39-121914-0023,7859,F,39,F
587-41619-0021_4680-16026-0037,587,F,4680,F
839-130898-0029_8123-275216-0024,839,M,8123,F
2817-142380-0030_6064-300880-0027,2817,F,6064,F
3699-19401-0010_3983-5371-0018,3699,M,3983,F
163-122947-0017_6064-300880-0016,163,M,6064,F
103-1241-0010_6454-93938-0019,103,F,6454,M
4397-15678-0000_3112-9555-0030,4397,M,3112,F
3486-166424-0069_7517-100442-0011,3486,M,7517,F
2002-139469-0009_2416-152139-0035,2002,M,2416,F
8975-270782-0075_4481-17498-0038,8975,F,4481,F
2182-150130-0015_8226-274371-0004,2182,F,8226,M
2159-179157-0014_2436-2481-0013,2159,M,2436,M
250-142276-0017_32-4137-0004,250,F,32,F
6147-34605-0008_1098-133695-0037,6147,F,1098,F
4680-16041-0040_8238-274553-0027,4680,F,8238,F
6563-285357-0017_441-128988-0003,6563,M,441,F
163-121908-0003_4898-28461-0048,163,M,4898,M
6925-80680-0063_5390-30102-0023,6925,M,5390,M
4830-25904-0035_1040-133433-0012,4830,M,1040,M
4267-287369-0028_8797-294123-0077,4267,M,8797,M
7302-86814-0014_460-172359-0002,7302,F,460,M
4898-28461-0013_6019-3185-0056,4898,M,6019,M
2007-149877-0022_8838-298546-0017,2007,F,8838,M
8123-275216-0013_1334-135589-0102,8123,F,1334,M
4088-158077-0061_3259-158083-0045,4088,F,3259,F
2136-5147-0005_3436-172171-0010,2136,M,3436,M
1963-142393-0026_4267-78186-0030,1963,F,4267,M
83-11691-0003_6880-216547-0115,83,F,6880,M
625-132112-0056_5750-100289-0034,625,M,5750,M
4137-11702-0033_226-131532-0015,4137,F,226,F
446-123502-0032_3699-175950-0024,446,M,3699,M
5703-47198-0013_445-123857-0011,5703,M,445,M
1183-133256-0017_8051-119902-0017,1183,F,8051,F
226-122538-0024_7302-86815-0061,226,F,7302,F
8324-286682-0033_6064-56165-0017,8324,F,6064,F
5393-19219-0039_150-132655-0035,5393,F,150,F
2436-2476-0003_6272-70171-0039,2436,M,6272,F
1737-148989-0020_4018-103416-0029,1737,F,4018,M
8014-112602-0032_8747-293952-0046,8014,F,8747,M
1363-139304-0037_5808-48608-0009,1363,F,5808,M
1069-133699-0014_6000-86686-0012,1069,F,6000,F
4088-158079-0015_32-4137-0036,4088,F,32,F
3214-167607-0001_8098-275181-0006,3214,M,8098,M
1970-28415-0038_2836-5354-0015,1970,F,2836,F
4014-186176-0041_4340-15220-0044,4014,M,4340,F
7226-86965-0043_7511-102420-0024,7226,M,7511,F
2893-139310-0048_302-123523-0035,2893,M,302,F
302-123516-0012_6209-34599-0018,302,F,6209,M
1737-148989-0002_1235-135884-0003,1737,F,1235,M
226-122538-0009_1737-142396-0012,226,F,1737,F
8312-279790-0007_26-496-0007,8312,F,26,M
289-121652-0024_374-180298-0018,289,F,374,M
1355-39947-0046_1069-133699-0042,1355,M,1069,F
1743-142912-0016_5192-19397-0082,1743,M,5192,M
6476-96661-0016_1447-130552-0017,6476,F,1447,F
5514-19193-0015_5192-19397-0019,5514,F,5192,M
1963-142393-0055_5456-62014-0013,1963,F,5456,M
6147-34606-0015_412-126975-0044,6147,F,412,M
8108-274318-0025_2514-149482-0077,8108,M,2514,M
7517-100437-0024_909-131044-0032,7517,F,909,M
87-121553-0037_229-130880-0078,87,F,229,M
7367-86737-0027_5390-24512-0017,7367,M,5390,M
5339-14134-0037_1624-168623-0029,5339,F,1624,M
4441-76250-0021_2691-156755-0008,4441,M,2691,F
2514-149482-0019_248-130697-0036,2514,M,248,F
1098-133695-0088_1034-121119-0023,1098,F,1034,M
6454-93938-0029_7067-76047-0045,6454,M,7067,M
2182-181183-0026_6367-65536-0047,2182,F,6367,M
332-128985-0053_4214-7146-0068,332,M,4214,F
887-123289-0027_8747-293952-0086,887,F,8747,M
8063-274115-0001_1737-142397-0008,8063,M,1737,F
4051-10927-0016_1992-141719-0034,4051,F,1992,F
405-130894-0043_1723-141149-0110,405,M,1723,M
6563-285357-0000_103-1240-0010,6563,M,103,F
4160-14187-0022_8226-274369-0063,4160,F,8226,M
696-92939-0021_5703-47198-0010,696,F,5703,M
2910-131096-0023_1578-6379-0012,2910,F,1578,F
2910-131096-0055_831-130746-0023,2910,F,831,M
4214-7146-0028_7148-7763-0005,4214,F,7148,F
1992-141719-0010_4051-11217-0014,1992,F,4051,F
4362-15663-0103_8425-246962-0026,4362,F,8425,M
5678-43303-0014_460-172359-0046,5678,M,460,M
1034-121119-0087_4362-15663-0005,1034,M,4362,F
6078-54007-0031_2182-150130-0032,6078,F,2182,F
3486-166424-0041_481-123719-0000,3486,M,481,M
8014-280382-0005_4214-7146-0057,8014,F,4214,F
3699-19402-0009_2514-149482-0045,3699,M,2514,M
5163-39921-0048_4018-103416-0018,5163,F,4018,M
4788-91208-0021_8465-246942-0000,4788,M,8465,F
8123-275209-0034_3242-8112-0012,8123,F,3242,M
7447-91187-0022_3807-4923-0051,7447,M,3807,M
4859-26870-0011_1355-39947-0048,4859,M,1355,M
426-122822-0018_7780-274562-0083,426,F,7780,F
5703-47198-0032_4898-28461-0002,5703,M,4898,M
3374-298026-0006_6476-57446-0049,3374,M,6476,F
4859-26870-0002_1502-122619-0069,4859,M,1502,F
19-227-0046_8095-274346-0007,19,F,8095,M
2952-407-0026_5163-18515-0031,2952,M,5163,F
6818-76332-0045_887-123290-0006,6818,F,887,F
298-126790-0017_5808-54425-0042,298,F,5808,M
1624-168623-0008_39-121914-0043,1624,M,39,F
1183-133255-0010_1963-142776-0004,1183,F,1963,F
200-124140-0018_8630-305212-0035,200,F,8630,M
3607-29116-0026_887-123290-0017,3607,M,887,F
150-126112-0016_4441-76263-0006,150,F,4441,M
1553-140047-0049_1502-122619-0023,1553,F,1502,F
2910-131096-0004_8063-274115-0027,2910,F,8063,M
4267-78186-0001_3259-158083-0072,4267,M,3259,F
7402-90848-0054_6081-41997-0034,7402,M,6081,M
6531-61334-0011_1235-135887-0016,6531,F,1235,M
3374-298032-0018_8580-287363-0032,3374,M,8580,M
4214-7146-0027_328-129766-0079,4214,F,328,F
302-123504-0021_6476-96661-0012,302,F,6476,F
2384-152900-0007_3830-12530-0032,2384,M,3830,M
7505-83618-0015_6367-65536-0064,7505,M,6367,M
4397-15666-0019_4830-25898-0021,4397,M,4830,M
6147-34605-0038_1246-124548-0017,6147,F,1246,F
412-126975-0052_5778-12761-0040,412,M,5778,F
6454-107462-0014_7635-105409-0005,6454,M,7635,F
7067-76048-0022_8609-283227-0052,7067,M,8609,M
8123-275209-0023_1992-141719-0030,8123,F,1992,F
2817-142380-0017_6437-66172-0033,2817,F,6437,M
1898-145720-0013_1235-135883-0016,1898,F,1235,M
8419-286676-0005_5514-19192-0027,8419,M,5514,F
8324-286682-0020_5789-57158-0018,8324,F,5789,F
233-134440-0052_3947-13262-0032,233,M,3947,F
1553-140047-0014_3879-173592-0026,1553,F,3879,F
2289-152258-0010_5104-33406-0004,2289,M,5104,M
3664-178366-0006_8425-287387-0010,3664,M,8425,M
3947-13262-0016_7264-92316-0006,3947,F,7264,M
8838-298546-0025_1447-130551-0014,8838,M,1447,F
322-124147-0033_6925-80680-0055,322,F,6925,M
8063-274115-0034_458-126294-0016,8063,M,458,M
1898-145715-0003_250-142286-0029,1898,F,250,F
5456-62043-0030_5322-7678-0005,5456,M,5322,M
6064-300880-0012_8838-298546-0052,6064,F,8838,M
7190-90543-0018_2989-138035-0021,7190,M,2989,F
8226-274369-0052_446-123501-0003,8226,M,446,M
5022-29411-0045_5456-62014-0016,5022,F,5456,M
7178-34644-0030_1334-135589-0027,7178,F,1334,M
7264-92316-0030_1970-28415-0032,7264,M,1970,F
8468-295198-0019_5456-24741-0009,8468,F,5456,M
4137-11702-0017_696-93314-0028,4137,F,696,F
6385-34669-0029_2893-139322-0038,6385,F,2893,M
6385-220959-0039_8095-274348-0008,6385,F,8095,M
2691-156750-0006_103-1240-0057,2691,F,103,F
103-1241-0034_201-127786-0042,103,F,201,M
1040-133433-0009_7059-77897-0011,1040,M,7059,F
5750-35690-0018_8063-274116-0021,5750,M,8063,M
6454-120342-0015_8609-283227-0061,6454,M,8609,M
5688-41232-0024_7505-83618-0007,5688,F,7505,M
8580-287364-0025_8108-280354-0018,8580,M,8108,M
1867-154071-0011_307-127539-0006,1867,M,307,M
8747-293952-0038_7447-91186-0025,8747,M,7447,M
6081-42010-0021_5163-18515-0007,6081,M,5163,F
5104-33407-0046_5750-35690-0028,5104,M,5750,M
2952-410-0059_7113-86041-0014,2952,M,7113,F
8975-270782-0070_3214-167606-0010,8975,F,3214,M
4297-13009-0031_2836-5354-0035,4297,F,2836,F
7113-86041-0007_6880-216547-0085,7113,F,6880,M
60-121082-0028_3214-167602-0025,60,M,3214,M
198-209-0016_3723-171115-0030,198,F,3723,M
5514-19192-0011_6563-63821-0034,5514,F,6563,M
1553-140048-0035_3112-9555-0049,1553,F,3112,F
87-121553-0062_250-142276-0043,87,F,250,F
2159-179157-0025_3857-182317-0007,2159,M,3857,M
5456-62043-0031_7447-91186-0013,5456,M,7447,M
2182-150130-0031_4853-29413-0023,2182,F,4853,F
311-124404-0088_78-369-0034,311,M,78,M
3214-167606-0005_1841-179183-0000,3214,M,1841,F
3699-19402-0007_2196-174172-0028,3699,M,2196,F
374-180298-0019_6476-57446-0044,374,M,6476,F
2416-152139-0069_3259-158083-0041,2416,F,3259,F
7635-105409-0027_2002-139469-0041,7635,F,2002,M
1183-124566-0002_1867-154075-0042,1183,F,1867,M
2910-131096-0040_254-127705-0019,2910,F,254,M
2817-142371-0057_1737-146161-0015,2817,F,1737,F
374-180298-0016_1363-135842-0007,374,M,1363,F
1926-147979-0016_2196-174172-0033,1926,F,2196,F
909-131045-0006_6081-41998-0012,909,M,6081,M
7059-77897-0012_6437-66173-0042,7059,F,6437,M
6531-61334-0018_4397-15678-0029,6531,F,4397,M
196-122150-0007_481-123719-0038,196,M,481,M
1743-142912-0022_6000-55211-0057,1743,M,6000,F
7511-102419-0004_7635-105661-0009,7511,F,7635,F
200-124140-0014_7148-59157-0009,200,F,7148,F
5789-57158-0027_8580-287363-0017,5789,F,8580,M
7302-86815-0007_1363-139304-0043,7302,F,1363,F
2764-36617-0030_4340-15220-0081,2764,F,4340,F
26-495-0055_3214-167602-0020,26,M,3214,M
5339-14133-0047_4397-15668-0012,5339,F,4397,M
1246-124548-0044_3699-175950-0022,1246,F,3699,M
5163-18515-0039_3259-158083-0108,5163,F,3259,F
405-130895-0031_2514-149482-0081,405,M,2514,M
